,atc_i_cell2,ssDNA_comp1,enzyme_VioA_biocrnpyler_624668,complex_dna_dna_vioA_protein_RNAP_biocrnpyler_624668,complex_protein_Ribo_transcript_vioA_biocrnpyler_624668,dna_dna_vioA_biocrnpyler_624668,transcript_vioA_biocrnpyler_624668,complex_protein_RNAase_transcript_vioA_biocrnpyler_624668,enzyme_VioB_biocrnpyler_624668,complex_protein_RNAase_transcript_vioB_biocrnpyler_624668,complex_protein_Ribo_transcript_vioB_biocrnpyler_624668,complex_dna_dna_vioB_protein_RNAP_biocrnpyler_624668,transcript_vioB_biocrnpyler_624668,dna_dna_vioB_biocrnpyler_624668,enzyme_VioE_biocrnpyler_624668,complex_protein_Ribo_transcript_vioE_biocrnpyler_624668,complex_protein_RNAase_transcript_vioE_biocrnpyler_624668,dna_dna_vioE_biocrnpyler_624668,transcript_vioE_biocrnpyler_624668,complex_dna_dna_vioE_protein_RNAP_biocrnpyler_624668,transcript_vioD_biocrnpyler_624668,complex_protein_Ribo_transcript_vioD_biocrnpyler_624668,complex_dna_dna_vioD_protein_RNAP_biocrnpyler_624668,enzyme_VioD_biocrnpyler_624668,complex_protein_RNAase_transcript_vioD_biocrnpyler_624668,dna_dna_vioD_biocrnpyler_624668,TRP_biocrnpyler_624668,IPA_imine_biocrnpyler_624668,complex_TRP_enzyme_VioA_biocrnpyler_624668,IPA_imine_dimer_biocrnpyler_624668,complex_2x_IPA_imine_enzyme_VioB_biocrnpyler_624668,complex_IPA_imine_dimer_enzyme_VioE_biocrnpyler_624668,complex_PTDVA_enzyme_VioD_biocrnpyler_624668,atc_i_cell3,ssDNA_comp2,complex_protein_Ribo_transcript_vioC_biocrnpyler_693963,complex_dna_dna_vioC_protein_RNAP_biocrnpyler_693963,transcript_vioC_biocrnpyler_693963,protein_Ribo_biocrnpyler_624668_1_combined,protein_RNAase_biocrnpyler_624668_1_combined,enzyme_VioC_biocrnpyler_693963,complex_protein_RNAase_transcript_vioC_biocrnpyler_693963,dna_dna_vioC_biocrnpyler_693963,protein_RNAP_biocrnpyler_624668_1_combined,PTVA_biocrnpyler_624668_1_combined,V_biocrnpyler_693963,complex_PTVA_enzyme_VioC_biocrnpyler_693963,PTDVA_biocrnpyler_624668_1_combined,DV_biocrnpyler_693963,complex_PTDVA_enzyme_VioC_biocrnpyler_693963,atc_e_external_reservoir_model_1_combined_1_combined,time
211,9949.509761668964,10.0,5429.695976389112,1.1956454286942548,8.610318018228817,8.804354571305717,758.8588014779735,2.152580623989953,5429.695985224408,2.152580623989952,8.610318018228813,1.195645428694257,758.8588014779734,8.804354571305735,5429.695985073009,8.610318018228842,2.1525806239899605,8.804354571305721,758.858801477976,1.1956454286942553,758.8588014779737,8.610318018228815,1.1956454286942586,5429.695985182837,2.1525806239899525,8.804354571305742,1.6282335532471274e-10,2.752536998282324e-10,8.838533632163976e-06,2.8583269048839367e-12,3.3219664809367782e-09,1.547180050094246e-07,4.4876568653800936e-08,9949.509728233817,10.0,13.553569528249762,1.1956454286942586,1194.5222579121219,0.0011403144448373127,0.0002836888243286615,13944.585206164,3.3883941909703115,8.804354571305748,0.01364806069662323,3.3369896880256236e-13,0.020199257505469935,4.6407922281691146e-08,8.287461266595183e-13,0.07791390872360701,1.1525380908395447e-07,49.74754872475696,12040.133779264213
212,9949.50976166058,10.0,5451.298090341577,1.1956454286942415,8.613762772064584,8.80435457130573,761.7455955192279,2.1534418121114647,5451.298098770714,2.1534418121114633,8.613762772064579,1.1956454286942437,761.7455955192277,8.80435457130575,5451.298098626275,8.613762772064607,2.153441812111472,8.804354571305733,761.7455955192303,1.1956454286942417,761.745595519228,8.613762772064582,1.195645428694245,5451.298098731007,2.1534418121114642,8.804354571305755,1.5471909529270715e-10,2.615491986508687e-10,8.432222527048676e-06,2.7159668352380447e-12,3.169254176506498e-09,1.476055356005982e-07,4.286094715354569e-08,9949.509728242201,10.0,13.539794379892161,1.1956454286942453,1197.3686876206784,0.001136447458232315,0.0002827267905534405,13978.565155508024,3.3849504005180413,8.80435457130576,0.013648060696623056,3.1793728807092093e-13,0.02019932066724754,4.432364074885568e-08,7.883860841802804e-13,0.07791406543923114,1.0990814751729587e-07,49.74754872475696,12090.301003344483
213,9949.5097616522,10.0,5472.908815212607,1.1956454286942235,8.617184088784327,8.80435457130575,764.6323758022071,2.154297140955373,5472.908823254102,2.154297140955372,8.617184088784326,1.195645428694226,764.6323758022069,8.804354571305767,5472.908823116305,8.617184088784354,2.15429714095538,8.804354571305753,764.6323758022095,1.195645428694224,764.6323758022072,8.617184088784327,1.1956454286942269,5472.908823216174,2.1542971409553724,8.804354571305772,1.4700046923424903e-10,2.484820070754838e-10,8.044435118569643e-06,2.5800601081911793e-12,3.0235048740020385e-09,1.408173411176144e-07,4.093512154289675e-08,9949.509728250581,10.0,13.526112953863427,1.1956454286942275,1200.2151723468746,0.001132606607283696,0.00028177125884031994,14012.510670769972,3.3815300406742046,8.80435457130578,0.013648060696622822,3.0291456667408694e-13,0.020199381012848534,4.233217319688279e-08,7.499708699367679e-13,0.07791421494900809,1.0480829301049082e-07,49.74754872475696,12140.46822742475
214,9949.509761643823,10.0,5494.528093094671,1.1956454286942104,8.620582200210292,8.804354571305762,767.5191423266738,2.155146668477214,5494.528100766506,2.155146668477214,8.620582200210292,1.1956454286942129,767.5191423266735,8.80435457130578,5494.528100635043,8.620582200210322,2.155146668477221,8.804354571305765,767.5191423266762,1.195645428694211,767.5191423266739,8.620582200210292,1.195645428694214,5494.528100730278,2.155146668477214,8.804354571305787,1.396851736941173e-10,2.3610937873724355e-10,7.67463590717088e-06,2.4515096028932057e-12,2.8845158220311865e-09,1.3434401737191127e-07,3.90961841874768e-08,9949.509728258958,10.0,13.512524323132881,1.1956454286942146,1203.0617120916588,0.0011287916335464695,0.0002808221648930243,14046.421983517545,3.3781328796808783,8.804354571305792,0.013648060696622654,2.886097925361951e-13,0.020199438626026543,4.043060634924097e-08,7.134618906368068e-13,0.07791435745912141,9.9947447701133e-08,49.74754872475696,12190.635451505017
215,9949.50976163545,10.0,5516.155865829447,1.1956454286942007,8.62395734156868,8.804354571305772,770.4058950893916,2.1559904534835277,5516.155873148649,2.1559904534835277,8.62395734156868,1.195645428694203,770.4058950893914,8.804354571305788,5516.155873023229,8.623957341568712,2.155990453483534,8.804354571305776,770.405895089394,1.195645428694201,770.4058950893917,8.62395734156868,1.195645428694204,5516.155873114046,2.1559904534835277,8.804354571305797,1.327430350246795e-10,2.243734969194366e-10,7.321868959461749e-06,2.3296381540121688e-12,2.7519280840082246e-09,1.2816883892664844e-07,3.7339723065359825e-08,9949.50972826733,10.0,13.499027547058427,1.1956454286942046,1205.9083068679715,0.001125002274650043,0.0002798794434386509,14080.29932632302,3.3747586823772147,8.804354571305803,0.013648060696622525,2.749834928165075e-13,0.020199493646573467,3.861436187390987e-08,6.78746300924302e-13,0.07791449334677145,9.531270560685063e-08,49.74754872475696,12240.802675585284
216,9949.509761627083,10.0,5537.792075962478,1.1956454286941935,8.627309743931177,8.804354571305778,773.2926340887974,2.1568285537422196,5537.792082945225,2.1568285537422196,8.627309743931177,1.1956454286941962,773.2926340887973,8.804354571305796,5537.792082825571,8.627309743931212,2.156828553742225,8.804354571305781,773.2926340887998,1.1956454286941942,773.2926340887975,8.627309743931177,1.195645428694197,5537.792082912173,2.1568285537422196,8.804354571305804,1.261532116027107e-10,2.1323845955499138e-10,6.985283426420866e-06,2.2140654076138004e-12,2.6254218823489596e-09,1.2227691310837798e-07,3.566173221781588e-08,9949.509728275698,10.0,13.485621701611338,1.1956454286941978,1208.754956682062,0.0011212382728929035,0.0002789430303658778,14114.142928943567,3.3714072177557215,8.804354571305808,0.013648060696622435,2.620007564098487e-13,0.020199546199774647,3.687930205058801e-08,6.457280355056382e-13,0.07791462294689132,9.08926577653129e-08,49.74754872475696,12290.969899665552
217,9949.50976161872,10.0,5559.436666683765,1.1956454286941909,8.630639634670104,8.804354571305781,776.1793593247297,2.157661026096349,5559.436673345461,2.157661026096349,8.630639634670104,1.1956454286941933,776.1793593247295,8.8043545713058,5559.436673231308,8.63063963467014,2.1576610260963536,8.804354571305785,776.1793593247321,1.1956454286941915,776.1793593247297,8.630639634670102,1.1956454286941944,5559.43667331389,2.1576610260963487,8.804354571305806,1.1990121016708623e-10,2.0268321463124996e-10,6.664103388173196e-06,2.1046116694812763e-12,2.504705372739722e-09,1.1665465441748773e-07,3.405849930245819e-08,9949.509728284062,10.0,13.4723058775562,1.195645428694195,1211.6016615345745,0.001117499374725804,0.00027801286259639086,14147.953018558946,3.3680782585072424,8.804354571305812,0.0136480606966224,2.496299102135905e-13,0.02019959640046489,3.5221607060543036e-08,6.143227333395053e-13,0.0779147465643793,8.667695862161181e-08,49.74754872475696,12341.137123745819
218,9949.50976161036,10.0,5581.089581738911,1.195645428694194,8.633947238146296,8.804354571305778,779.066070798013,2.1584879266361012,5581.08958809421,2.1584879266361012,8.633947238146295,1.1956454286941962,779.066070798013,8.804354571305796,5581.089587985309,8.633947238146336,2.1584879266361052,8.804354571305781,779.0660707980156,1.1956454286941947,779.066070798013,8.633947238146293,1.1956454286941975,5581.089588064056,2.158487926636101,8.804354571305803,1.1397415425894543e-10,1.9269031215607048e-10,6.357581561091232e-06,2.0011444540303873e-12,2.3894974192738605e-09,1.1128897782700648e-07,3.2526434398096375e-08,9949.509728292422,10.0,13.459079177700211,1.195645428694198,1214.4484214222102,0.0011137853299703407,0.00027708887789047824,14181.729820127024,3.3647715803332776,8.804354571305808,0.01364806069662244,2.378404883397273e-13,0.02019964435925096,3.3637587560695726e-08,5.844498706932013e-13,0.07791486449288049,8.265565895696454e-08,49.74754872475696,12391.304347826088
219,9949.509761602005,10.0,5602.750765780472,1.1956454286941987,8.637232777445533,8.804354571305772,781.9527685065299,2.1593093111330104,5602.750771843493,2.15930931113301,8.637232777445531,1.1956454286942007,781.9527685065299,8.80435457130579,5602.750771739601,8.637232777445574,2.159309311133014,8.804354571305778,781.9527685065325,1.195645428694199,781.9527685065298,8.637232777445528,1.195645428694202,5602.750771814692,2.15930931113301,8.804354571305797,1.0832669696950967e-10,1.8315349866617427e-10,6.065184165726607e-06,1.9022264005828606e-12,2.27959897020594e-09,1.0617056282140573e-07,3.106348189100012e-08,9949.509728300776,10.0,13.445940709946735,1.1956454286942024,1217.295236353438,0.0011100958897923528,0.0002761710143428564,14215.473554978003,3.3614869602095,8.804354571305803,0.013648060696622498,2.2660918750823888e-13,0.020199690158315766,3.212489508727249e-08,5.560277936189386e-13,0.07791497693871287,7.882114859182811e-08,49.74754872475696,12441.471571906355
220,9949.509761593654,10.0,5624.420163617938,1.1956454286942066,8.640496470980757,8.804354571305765,784.8394524532201,2.1601252341902732,5624.420169402093,2.1601252341902732,8.640496470980755,1.1956454286942084,784.8394524532204,8.804354571305783,5624.42016930298,8.640496470980798,2.1601252341902772,8.80435457130577,784.839452453223,1.195645428694207,784.83945245322,8.64049647098075,1.19564542869421,5624.4201693745845,2.160125234190273,8.80435457130579,1.0295114952895727e-10,1.740680504881766e-10,5.786203031836691e-06,1.8079018265163096e-12,2.1747433582842425e-09,1.0128700561369659e-07,2.9666180688931756e-08,9949.509728309127,10.0,13.432889600888153,1.1956454286942104,1220.1421063164996,0.0011064308106748418,0.0002752592113710465,14249.184443815222,3.3582241797837007,8.804354571305796,0.0136480606966226,2.15907274120486e-13,0.020199733902235825,3.0679996480505545e-08,5.289830268008994e-13,0.07791508418042586,7.516405767219829e-08,49.74754872475696,12491.638795986622
221,9949.509761585306,10.0,5646.097720723254,1.1956454286942182,8.643738534947149,8.804354571305753,787.7261226404831,2.1609357498566872,5646.097726241336,2.1609357498566877,8.643738534947147,1.19564542869422,787.7261226404835,8.80435457130577,5646.097726146783,8.643738534947188,2.160935749856692,8.804354571305758,787.7261226404861,1.1956454286942186,787.7261226404829,8.643738534947143,1.1956454286942215,5646.097726215062,2.160935749856687,8.804354571305778,9.782880662455937e-11,1.6539879238561257e-10,5.520020637799859e-06,1.7177653450949712e-12,2.0746986211496052e-09,9.662749856875028e-08,2.8331685225102735e-08,9949.509728317475,10.0,13.419924985984458,1.195645428694222,1222.9890313017997,0.0011027898515516,0.0002743534090022826,14282.862704692585,3.3549830229206217,8.804354571305783,0.01364806069662275,2.0570913592114881e-13,0.020199775683285584,2.9299907225390674e-08,5.032433077215692e-13,0.07791518645974417,7.167604500945332e-08,49.74754872475696,12541.80602006689
222,9949.509761576965,10.0,5667.783383130048,1.195645428694233,8.646959182950916,8.804354571305739,790.612779071146,2.161740911533815,5667.783388394273,2.1617409115338155,8.646959182950916,1.195645428694235,790.6127790711463,8.804354571305756,5667.783388304071,8.646959182950951,2.1617409115338213,8.804354571305744,790.612779071149,1.1956454286942333,790.6127790711457,8.64695918295091,1.1956454286942364,5667.783388369177,2.1617409115338146,8.804354571305764,9.29386407767293e-11,1.571037591073927e-10,5.266059853738635e-06,1.6313087329048202e-12,1.97924812345364e-09,9.218194323979017e-08,2.7057390940166232e-08,9949.509728325816,10.0,13.407046011048394,1.1956454286942368,1225.8360112980333,0.001099172774243473,0.00027345354798204445,14316.50855341772,3.3517632760732106,8.804354571305769,0.013648060696622945,1.9599062312372868e-13,0.020199815588035276,2.798186819921804e-08,4.787384797287139e-13,0.07791528400222321,6.834926072241861e-08,49.74754872475696,12591.973244147157
223,9949.509761568625,10.0,5689.477097410877,1.1956454286942508,8.650158625983954,8.804354571305721,793.4994217486084,2.162540771969646,5689.477102432914,2.1625407719696463,8.650158625983957,1.1956454286942528,793.4994217486088,8.804354571305739,5689.477102346863,8.650158625983984,2.1625407719696543,8.804354571305726,793.4994217486116,1.1956454286942508,793.4994217486081,8.650158625983954,1.1956454286942542,5689.477102408944,2.1625407719696454,8.804354571305746,8.825879724059217e-11,1.4913828607489298e-10,5.023774282643114e-06,1.5479810542737426e-12,1.8881868432246473e-09,8.794078003924063e-08,2.5840865034463838e-08,9949.509728334157,10.0,13.394251832346875,1.1956454286942546,1228.6830462916046,0.0010955793434901313,0.0002725595697819612,14350.12220364302,3.348564728307967,8.804354571305751,0.013648060696623174,1.8672871810371357e-13,0.020199853698631247,2.6723285543094267e-08,4.554005268901684e-13,0.0779153770212049,6.517624023148812e-08,49.74754872475696,12642.140468227424
224,9949.50976156029,10.0,5711.1788105545,1.1956454286942677,8.653337064725834,8.804354571305703,796.3860506870802,2.16333538133398,5711.1788153454545,2.163335381333981,8.653337064725841,1.19564542869427,796.3860506870807,8.804354571305721,5711.178815263364,8.653337064725864,2.16333538133399,8.80435457130571,796.3860506870835,1.195645428694268,796.38605068708,8.653337064725836,1.195645428694271,5711.178815322561,2.1633353813339795,8.804354571305728,8.385148788021853e-11,1.4166973235424575e-10,4.792597334691252e-06,1.4702221601482312e-12,1.8012993832590946e-09,8.389404825221246e-08,2.467817599426809e-08,9949.509728342491,10.0,13.381541647388858,1.1956454286942717,1231.5301362256853,0.0010920093358195312,0.00027167141880635946,14383.703867356598,3.3453871790016896,8.804354571305733,0.013648060696623394,1.7790547380009875e-13,0.020199890099258256,2.5520718809195483e-08,4.332268692897446e-13,0.07791546573958343,6.215063038556365e-08,49.74754872475696,12692.307692307693
225,9949.50976155196,10.0,5732.888470210004,1.1956454286942835,8.656494706409042,8.804354571305689,799.2726658892775,2.164124791434982,5732.888474780499,2.164124791434983,8.656494706409049,1.1956454286942857,799.2726658892781,8.804354571305705,5732.888474702187,8.656494706409068,2.1641247914349933,8.804354571305694,799.2726658892809,1.1956454286942835,799.2726658892773,8.656494706409042,1.1956454286942868,5732.888474758633,2.1641247914349817,8.804354571305714,7.967870218787707e-11,1.346114722997041e-10,4.572048076023054e-06,1.3968800279832325e-12,1.7184059363583371e-09,8.003334419650488e-08,2.3567497670191928e-08,9949.50972835082,10.0,13.36891462747367,1.1956454286942872,1234.377281089414,0.0010884625201205928,0.00027078903755912634,14417.253753905661,3.34223042097904,8.804354571305717,0.013648060696623597,1.6949925468887485e-13,0.020199924862775307,2.4372056158693478e-08,4.1214240611029793e-13,0.0779155503444328,5.926555011917618e-08,49.74754872475696,12742.47491638796
