,atc_e_external_reservoir_model_1_combined,atc_i_cell2,ssDNA_comp1,enzyme_VioA_biocrnpyler_624668,complex_dna_dna_vioA_protein_RNAP_biocrnpyler_624668,protein_Ribo_biocrnpyler_624668,complex_protein_Ribo_transcript_vioA_biocrnpyler_624668,dna_dna_vioA_biocrnpyler_624668,transcript_vioA_biocrnpyler_624668,protein_RNAase_biocrnpyler_624668,complex_protein_RNAase_transcript_vioA_biocrnpyler_624668,protein_RNAP_biocrnpyler_624668,enzyme_VioB_biocrnpyler_624668,complex_protein_RNAase_transcript_vioB_biocrnpyler_624668,complex_protein_Ribo_transcript_vioB_biocrnpyler_624668,complex_dna_dna_vioB_protein_RNAP_biocrnpyler_624668,transcript_vioB_biocrnpyler_624668,dna_dna_vioB_biocrnpyler_624668,enzyme_VioE_biocrnpyler_624668,complex_protein_Ribo_transcript_vioE_biocrnpyler_624668,complex_protein_RNAase_transcript_vioE_biocrnpyler_624668,dna_dna_vioE_biocrnpyler_624668,transcript_vioE_biocrnpyler_624668,complex_dna_dna_vioE_protein_RNAP_biocrnpyler_624668,transcript_vioD_biocrnpyler_624668,complex_protein_Ribo_transcript_vioD_biocrnpyler_624668,complex_dna_dna_vioD_protein_RNAP_biocrnpyler_624668,enzyme_VioD_biocrnpyler_624668,complex_protein_RNAase_transcript_vioD_biocrnpyler_624668,dna_dna_vioD_biocrnpyler_624668,TRP_biocrnpyler_624668,IPA_imine_biocrnpyler_624668,complex_TRP_enzyme_VioA_biocrnpyler_624668,IPA_imine_dimer_biocrnpyler_624668,complex_2x_IPA_imine_enzyme_VioB_biocrnpyler_624668,PTDVA_biocrnpyler_624668,complex_IPA_imine_dimer_enzyme_VioE_biocrnpyler_624668,PTVA_biocrnpyler_624668,complex_PTDVA_enzyme_VioD_biocrnpyler_624668,time,atc_e_external_reservoir_model_1_combined,atc_i_cell3,ssDNA_comp2,complex_protein_Ribo_transcript_vioC_biocrnpyler_693963,complex_dna_dna_vioC_protein_RNAP_biocrnpyler_693963,transcript_vioC_biocrnpyler_693963,protein_Ribo_biocrnpyler_693963,protein_RNAase_biocrnpyler_693963,enzyme_VioC_biocrnpyler_693963,complex_protein_RNAase_transcript_vioC_biocrnpyler_693963,dna_dna_vioC_biocrnpyler_693963,protein_RNAP_biocrnpyler_693963,PTVA_biocrnpyler_693963,V_biocrnpyler_693963,complex_PTVA_enzyme_VioC_biocrnpyler_693963,PTDVA_biocrnpyler_693963,DV_biocrnpyler_693963,complex_PTDVA_enzyme_VioC_biocrnpyler_693963,time
0,10000.0,0.0,10.0,0.0,0.0,24.0,0.0,10.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,10.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9606.970381798123,393.0296182018695,10.0,0.25073423377312976,0.7479688010424846,21.616339600203215,0.5959150999491966,9.252031198957498,0.0027842826821191276,5.401468242277794,0.14963293943055286,0.008124795830048628,0.2989252837885993,0.14963293943055284,0.5959150999491964,0.7479688010424846,0.002784282682119127,9.252031198957498,0.298925098383899,0.5959150999491966,0.14963293943055284,9.252031198957498,0.0027842826821191263,0.7479688010424846,0.002784282682119126,0.5959150999491963,0.7479688010424846,0.2989253937932602,0.14963293943055284,9.252031198957498,9.951575482381395,0.00023222087668804952,0.04819117414832472,1.0778409200438982e-07,1.241328523740706e-07,4.951655973291215e-09,3.0953755151320764e-07,7.624547197068954e-10,1.41281914324608e-08,20.050125313283207,9606.970383263859,393.0296167361565,10.0,2.356405729750281,2.957789135564588,0.010995928025473636,21.643594270249714,5.408308568090959,1.1819749458890756,0.591691431909029,7.042210864435402,0.04221086443540814,0.0,0.0,0.0,0.0,0.0,0.0,20.050125313283207
2,9229.465227816614,770.5347721833816,10.0,0.8591941150374454,0.7479688010424838,19.243861953527148,1.1890345116182128,9.252031198957498,0.006225000790507886,4.806308095512109,0.29842297612197455,0.008124795830048619,1.1938712639464617,0.29842297612197444,1.1890345116182124,0.7479688010424838,0.0062250007905078845,9.252031198957498,1.1938332829769658,1.1890345116182126,0.2984229761219745,9.252031198957498,0.0062250007905078845,0.7479688010424838,0.006225000790507884,1.1890345116182124,0.7479688010424836,1.193873628550829,0.29842297612197444,9.252031198957498,9.661977462671716,0.0032107180010664507,0.3346847861390302,3.8954274661634734e-06,7.637230012250935e-06,4.519886576201997e-07,4.5618199550930877e-05,6.411227171915339e-07,5.27262569380038e-06,40.100250626566414,9229.4652291227,770.5347708773152,10.0,4.701890565406564,2.9577891355645884,0.024546805616095527,19.29810943459344,4.819910084279769,4.720921485763214,1.1800899157202185,7.042210864435402,0.04221086443540823,0.0,0.0,0.0,0.0,0.0,0.0,40.100250626566414
3,8866.871329619453,1133.1286703805479,10.0,1.705308354568488,0.7479688010424831,16.883451388369995,1.7791371529074929,9.252031198957498,0.010607830841305978,4.214746691575884,0.44631332710603056,0.008124795830048619,2.6818741699494804,0.44631332710603105,1.7791371529074944,0.7479688010424833,0.01060783084130599,9.252031198957498,2.681273893689814,1.7791371529074962,0.44631332710603144,9.252031198957498,0.010607830841306001,0.7479688010424832,0.010607830841306011,1.7791371529074984,0.7479688010424832,2.6818268071354083,0.44631332710603194,9.252031198957498,9.00827464193614,0.013241536250544271,0.9766394736645029,2.5468976135430936e-05,7.365828351137874e-05,4.580031783798703e-06,0.0006739345425764739,2.35111427291477e-05,0.0001210210976987079,60.150375939849624,8866.871331025815,1133.1286689742008,10.0,7.0355006490192,2.9577891355645876,0.041747683108135945,16.9644993509808,4.235049245206972,10.605361619903515,1.764950754793016,7.042210864435401,0.04221086443540822,0.0,0.0,0.0,0.0,0.0,0.0,60.150375939849624
4,8518.599700848263,1481.4002991517389,10.0,2.771266387498773,0.7479688010424828,14.53647639914542,2.3658809002136363,9.252031198957498,0.01637692246524395,3.62711694235328,0.5932207644116829,0.008124795830048609,4.759634812514012,0.5932207644116828,2.365880900213636,0.7479688010424828,0.01637692246524395,9.252031198957498,4.75603597109885,2.3658809002136443,0.593220764411685,9.252031198957498,0.016376922465244005,0.7479688010424828,0.016376922465243995,2.3658809002136434,0.7479688010424828,4.759001756343357,0.5932207644116848,9.252031198957498,7.968868541639275,0.031354052656953395,1.9886850713713133,8.315110684749235e-05,0.00031664635606737726,2.0182070057960875e-05,0.003915487770458488,0.0002609973359567765,0.0009497025268700748,80.20050125313283,8518.599702146757,1481.4002978532567,10.0,9.355936985875095,2.9577891355645876,0.06428717132095677,14.644063014124907,3.654041851961635,18.822796191686443,2.345958148038353,7.042210864435401,0.04221086443540813,0.0,0.0,0.0,0.0,0.0,0.0,80.20050125313283
5,8184.084619138248,1815.9153808617575,10.0,4.117474524956565,0.7479688010424826,12.205345282570212,2.948663679357401,9.252031198957502,0.0243033041136045,3.0440104995161925,0.7389973751209455,0.008124795830048605,7.423417142858265,0.738997375120945,2.9486636793573973,0.7479688010424825,0.02430330411360452,9.2520311989575,7.411016561098672,2.9486636793575633,0.7389973751209865,9.252031198957498,0.02430330411360587,0.7479688010424824,0.024303304113604658,2.9486636793574164,0.7479688010424825,7.420165295644293,0.7389973751209493,9.2520311989575,6.601330860812358,0.052107269881231225,3.306776111905313,0.00017997116815305083,0.0008334940036030058,5.55494881032028e-05,0.013234075762566952,0.0015044470604030828,0.0040853412177500196,100.25062656641603,8184.08462043125,1815.9153795687641,10.0,11.66093395236554,2.9577891355645876,0.09506951394021362,12.339066047634462,3.0774442368709543,29.358993626995844,2.9225557631290338,7.042210864435401,0.04221086443540814,0.0,0.0,0.0,0.0,0.0,0.0,100.25062656641603
6,7862.7827080809575,2137.217291919052,10.0,5.868190683260237,0.7479688010424825,9.894656574197251,3.5263358564506135,9.252031198957502,0.035845941095293064,2.466563915429635,0.883359021142581,0.008124795830048605,10.668800517179646,0.8833590211425801,3.52633585645061,0.7479688010424825,0.03584594109529303,9.2520311989575,10.639386505253134,3.5263358564507734,0.8833590211426211,9.252031198957498,0.03584594109529469,0.7479688010424823,0.03584594109529418,3.5263358564507215,0.7479688010424824,10.65857709733029,0.8833590211426079,9.2520311989575,5.0297566668441975,0.06727525380928681,4.802173528007083,0.00029299333699794617,0.0015636940876525003,0.0001113926817759772,0.03097770601369964,0.0056643756123737204,0.011787113937247037,120.30075187969925,7862.782709291405,2137.217290708609,10.0,13.946217579003637,2.957789135564588,0.13952247420863828,10.053782420996363,2.506312387354775,42.19657402198682,3.493687612645213,7.042210864435401,0.04221086443540814,0.0,0.0,0.0,0.0,0.0,0.0,120.30075187969925
7,7554.172054350307,2445.827945649703,10.0,8.20052247614362,0.7479688010424826,7.614241069471867,4.096439732631966,9.252031198957502,0.05410570649582059,1.8972152896054633,1.025696177598622,0.008124795830048607,14.489788020105658,1.0256961775986213,4.096439732631956,0.7479688010424825,0.0541057064958205,9.2520311989575,14.436357100211735,4.096439732632123,1.0256961775986644,9.252031198957498,0.05410570649582278,0.7479688010424821,0.05410570649582196,4.096439732632069,0.7479688010424823,14.466574816660614,1.0256961775986488,9.2520311989575,3.4357557415355036,0.07280897847145612,6.291581485046301,0.0003881584359849261,0.0023159410842328717,0.00017753791032780865,0.055746860977859546,0.0157692545353681,0.025529144529629292,140.35087719298244,7554.172055514208,2445.8279444858063,10.0,16.202805101685794,2.957789135564588,0.2089850972143468,7.797194898314208,1.9428736333868368,57.31186846177451,4.057126366613151,7.042210864435401,0.04221086443540814,0.0,0.0,0.0,0.0,0.0,0.0,140.35087719298244
8,7257.751359926372,2742.248640073637,10.0,11.315993452100102,0.7479688010424824,5.388736045504666,4.652815988623763,9.252031198957502,0.08682554581152378,1.3420855319568596,1.1644786170107724,0.008124795830048603,18.87637710515789,1.1644786170107715,4.652815988623756,0.7479688010424822,0.08682554581152363,9.2520311989575,18.79617766142448,4.652815988623923,1.1644786170108132,9.252031198957498,0.08682554581152681,0.7479688010424822,0.08682554581152578,4.652815988623862,0.7479688010424822,18.83453349013746,1.1644786170107992,9.2520311989575,2.0331157748407604,0.07028841732693812,7.56331102484355,0.00044419969836848673,0.002927371785707733,0.00023893144041926218,0.08312681551900593,0.03513408624430124,0.044770986806607516,160.40100250626566,7257.751361043743,2742.2486389562787,10.0,18.408730683157767,2.957789135564588,0.3310800175494147,5.591269316842227,1.3925846070574441,74.66686457307411,4.6074153929425465,7.042210864435401,0.042210864435408155,0.0,0.0,0.0,0.0,0.0,0.0,160.40100250626566
9,6973.0391277884655,3026.960872211543,10.0,15.36817534696061,0.7479688010424826,3.294585429730904,5.176353642567203,9.252031198957502,0.15797705622151226,0.8201797375412875,1.2949550656146658,0.008124795830048607,23.80721908232539,1.2949550656146633,5.176353642567199,0.7479688010424826,0.15797705622151173,9.252031198957502,23.70211431984358,5.176353642567362,1.2949550656147037,9.252031198957495,0.15797705622151664,0.7479688010424821,0.15797705622151506,5.176353642567304,0.7479688010424825,23.74338355203893,1.2949550656146893,9.2520311989575,1.0027010721536196,0.06313533238966117,8.442371636143733,0.0004592360981510584,0.0033279007788926548,0.0002841400329029859,0.10843266326077078,0.06622860841987588,0.06716343106593191,180.45112781954887,6973.039128867799,3026.960871132221,10.0,20.498050355463114,2.957789135564588,0.5885411383119376,3.501949644536889,0.871839367444879,94.18417854871039,5.128160632555108,7.042210864435401,0.04221086443540814,0.0,0.0,0.0,0.0,0.0,0.0,180.45112781954887
